case,concept_index,concept,target_class_index,target_class,target_dice,target_iou,pred_voxels,target_gt_voxels,target_intersection,pred_ratio
HCC_PA4.nii.gz,6,posterolateral to the gastric fundus,0,spleen,2.0257349366346008e-13,2.0257349366346008e-13,69666,423982,0,0.004190917573086592
HCC_PA4.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.6628631535980308,0.4957332193647743,212973,423982,211107,0.0128118779360516
HCC_PA4.nii.gz,8,right kidney,1,right_kidney,0.9581397397221291,0.9196432345606801,87906,93746,87024,0.005288186492403037
HCC_PA4.nii.gz,9,right renal parenchyma,1,right_kidney,0.9568007790023697,0.9171793457508621,86998,93746,86468,0.005233563675586188
HCC_PA4.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.8968237638663331,0.812946956698022,76361,93746,76278,0.004593670611179991
HCC_PA4.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.8072988524018138,0.6768659978467575,63539,93746,63488,0.0038223338741473455
HCC_PA4.nii.gz,12,right renal fossa,1,right_kidney,0.9276599147730932,0.8650799569586897,81316,93746,81199,0.004891749969470177
HCC_PA4.nii.gz,13,right posterior pararenal region,1,right_kidney,1.06671217971853e-12,1.06671217971853e-12,0,93746,0,0.0
HCC_PA4.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,1.0375058359692509e-12,1.0375058359692509e-12,2639,93746,0,0.00015875508103487378
HCC_PA4.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.7122749680734711,0.5531265995568663,51900,93746,51870,0.0031221632079234366
HCC_PA4.nii.gz,16,left kidney,2,left_kidney,0.954025631591892,0.9120927437676245,62860,67604,62233,0.003781487076109195
HCC_PA4.nii.gz,17,left renal parenchyma,2,left_kidney,0.9481454057431503,0.9014034933346512,62047,67604,61464,0.003732579201580452
HCC_PA4.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.919873626722614,0.8516351877712183,58372,67604,57941,0.003511501170961596
HCC_PA4.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8966207311716833,0.812613356533299,55322,67604,55109,0.0033280214448697565
HCC_PA4.nii.gz,20,left renal fossa,2,left_kidney,0.9254825427803623,0.8613006113229655,58447,67604,58329,0.003516012967504838
HCC_PA4.nii.gz,21,left posterior pararenal region,2,left_kidney,0.00038451868760757725,0.00019229631530650213,13,67604,13,7.820447341619398e-07
HCC_PA4.nii.gz,22,posteroinferior to the spleen,2,left_kidney,1.2243049008910193e-12,1.2243049008910193e-12,14075,67604,0,0.0008467138179484079
HCC_PA4.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.52501010438912,0.355941492176888,75898,67604,37670,0.0045658177871863775
HCC_PA4.nii.gz,24,gallbladder,3,gallbladder,0.3386756118782789,0.20385880945407595,11825,52567,10904,0.0007113599216511491
HCC_PA4.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.13037010802349855,0.06973043626689324,3903,52567,3681,0.0002347938921103116
HCC_PA4.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,1.9023341640156328e-12,1.9023341640156328e-12,0,52567,0,0.0
HCC_PA4.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,1.9023341640156328e-12,1.9023341640156328e-12,0,52567,0,0.0
HCC_PA4.nii.gz,28,gallbladder fossa,3,gallbladder,0.28225130552626804,0.1643146674689155,9477,52567,8756,0.0005701106112040541
HCC_PA4.nii.gz,29,inferior hepatic surface,3,gallbladder,0.0002706608723960967,0.00013534875313150145,339067,52567,53,0.02039735091369896
HCC_PA4.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,1.8299601068663213e-12,1.8299601068663213e-12,2079,52567,0,0.00012506700017866714
HCC_PA4.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.23164529522730715,0.13099481376872985,7404,52567,6946,0.00044540455474884635
HCC_PA4.nii.gz,32,liver,4,liver,0.9398297751068817,0.8864895023831059,1344506,1441573,1309220,0.080881833642241
HCC_PA4.nii.gz,33,hepatic parenchyma,4,liver,0.9375576478902115,0.8824550772363526,1326308,1441573,1297524,0.07978709132898877
HCC_PA4.nii.gz,34,large right-dominant solid visceral organ,4,liver,6.936866880830389e-14,6.936866880830389e-14,0,1441573,0,0.0
HCC_PA4.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.7670641016429102,0.6221443488384544,910426,1441573,902067,0.0547687583957014
HCC_PA4.nii.gz,36,right hypochondrial region,4,liver,0.03321455269359952,0.016887735639469596,27241,1441573,24393,0.0016387446617927232
HCC_PA4.nii.gz,37,right subdiaphragmatic compartment,4,liver,6.936857256819316e-14,6.936857256819316e-14,2,1441573,0,1.2031457448645228e-07
HCC_PA4.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,6.936866880830389e-14,6.936866880830389e-14,0,1441573,0,0.0
HCC_PA4.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.6932166821359194,0.5304756134084982,766034,1441573,765175,0.046082527376077494
HCC_PA4.nii.gz,40,stomach,5,stomach,0.7409056020866188,0.588443252002848,196709,218904,153965,0.01183347981632777
HCC_PA4.nii.gz,41,gastric lumen,5,stomach,0.728129841111625,0.5724875578086764,156139,218904,136540,0.009392898672870086
HCC_PA4.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.2686037292270282,0.1551370612040448,34607,218904,34047,0.002081863239626327
HCC_PA4.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.7061275689237403,0.5457474415282944,150998,218904,130599,0.00908363005915266
HCC_PA4.nii.gz,44,epigastric region,5,stomach,0.30582937858797044,0.18051864122952901,40489,218904,39665,0.002435708403190983
HCC_PA4.nii.gz,45,left upper intraperitoneal space,5,stomach,4.533625903322906e-13,4.533625903322906e-13,1670,218904,0,0.00010046266969618765
HCC_PA4.nii.gz,46,medial to the spleen and ventral to the pancreas,5,stomach,4.56821254979143e-13,4.56821254979143e-13,0,218904,0,0.0
HCC_PA4.nii.gz,47,stomach is seen below the left hemidiaphragm anterior to the pancreatic body,5,stomach,0.2345104045387564,0.13283023878587522,37042,218904,30011,0.0022283462340635827
HCC_PA4.nii.gz,48,aorta,6,aorta,0.8845778649370095,0.7930431332952376,53136,46299,43979,0.0031965176149560642
HCC_PA4.nii.gz,49,abdominal aorta,6,aorta,0.19394668892971337,0.10738702326373266,5210,46299,4995,0.0003134194665372082
HCC_PA4.nii.gz,50,thick-walled pulsatile arterial lumen,6,aorta,0.885019318764976,0.7937530521021116,49204,46299,42261,0.002959979161515699
HCC_PA4.nii.gz,51,round prevertebral arterial structure,6,aorta,2.159873863361714e-12,2.159873863361714e-12,0,46299,0,0.0
HCC_PA4.nii.gz,52,left para-aortic compartment,6,aorta,2.159873863361714e-12,2.159873863361714e-12,0,46299,0,0.0
HCC_PA4.nii.gz,53,anterior vertebral body margin,6,aorta,2.159873863361714e-12,2.159873863361714e-12,0,46299,0,0.0
HCC_PA4.nii.gz,54,left of the inferior vena cava,6,aorta,1.846312913109105e-12,1.846312913109105e-12,7863,46299,0,0.00047301674959348715
HCC_PA4.nii.gz,55,abdominal aorta descends anterior to the spine on the left side of midline,6,aorta,0.060165497016737894,0.031015788680034094,1436,46299,1436,8.638586448127273e-05
HCC_PA4.nii.gz,56,inferior vena cava,7,inferior_vena_cava,0.8502149649049131,0.7394555842648214,50602,44995,40639,0.003044079049081729
HCC_PA4.nii.gz,57,IVC,7,inferior_vena_cava,0.8465852025445194,0.733981568827128,50589,44995,40460,0.003043297004347567
HCC_PA4.nii.gz,58,thin-walled right-sided venous channel,7,inferior_vena_cava,0.5910185445795556,0.4194650982145834,18959,44995,18899,0.0011405220088443243
HCC_PA4.nii.gz,59,oval paracaval vascular lumen,7,inferior_vena_cava,0.4296353140216097,0.2735895157723821,12342,44995,12317,0.000742461239155897
HCC_PA4.nii.gz,60,right paracaval compartment,7,inferior_vena_cava,2.2224691632354204e-12,2.2224691632354204e-12,0,44995,0,0.0
HCC_PA4.nii.gz,61,retrohepatic caval segment,7,inferior_vena_cava,0.30191952332597594,0.17780047970334503,8039,44995,8006,0.0004836044321482949
HCC_PA4.nii.gz,62,right of the abdominal aorta,7,inferior_vena_cava,2.193559708690459e-12,2.193559708690459e-12,593,44995,0,3.56732713352331e-05
HCC_PA4.nii.gz,63,inferior vena cava courses along the right anterolateral aspect of the vertebral column,7,inferior_vena_cava,0.6984172455780299,0.5365907340166467,24820,44995,24380,0.0014931038693768728
HCC_PA4.nii.gz,64,duodenum,8,duodenum,0.5697546963004692,0.39836152220032145,23306,29608,15074,0.0014020257364906284
HCC_PA4.nii.gz,65,duodenal C-loop,8,duodenum,0.5748328510137215,0.4033441631206494,20497,29608,14401,0.0012330439166244062
HCC_PA4.nii.gz,66,C-shaped proximal small bowel segment,8,duodenum,0.26286715886954143,0.15132242776593388,8046,29608,4949,0.0004840255331589975
HCC_PA4.nii.gz,67,retroperitoneal enteric loop encircling the pancreatic head,8,duodenum,3.3341112926238315e-12,3.3341112926238315e-12,385,29608,0,2.3160555588642064e-05
HCC_PA4.nii.gz,68,right anterior pararenal compartment,8,duodenum,3.377465549839984e-12,3.377465549839984e-12,0,29608,0,0.0
HCC_PA4.nii.gz,69,peripancreatic duodenal groove,8,duodenum,3.2543608435197394e-12,3.2543608435197394e-12,1120,29608,0,6.737616171241328e-05
HCC_PA4.nii.gz,70,between the pancreatic head and right renal hilum,8,duodenum,3.3719989209489746e-12,3.3719989209489746e-12,48,29608,0,2.8875497876748546e-06
HCC_PA4.nii.gz,71,duodenum curves around the pancreatic head in the right upper abdomen,8,duodenum,0.3258915473064845,0.19466573195081682,7883,29608,6109,0.00047421989533835164
HCC_PA4.nii.gz,72,pancreas,9,pancreas,0.8098311368912988,0.6804338123719714,89785,98474,76229,0.005401222035133059
HCC_PA4.nii.gz,73,pancreatic parenchyma,9,pancreas,0.8174545914149902,0.691266978401522,91413,98474,77612,0.005499158098765031
HCC_PA4.nii.gz,74,lobulated transverse retroperitoneal gland,9,pancreas,0.0012989648883688868,0.0006499045462847293,66,98474,64,3.970380958052925e-06
HCC_PA4.nii.gz,75,elongated soft-tissue organ across the epigastrium,9,pancreas,3.8066669965763573e-13,3.8066669965763573e-13,164223,98474,0,0.009879210182944326
HCC_PA4.nii.gz,76,anterior pararenal compartment,9,pancreas,1.0154964762261962e-12,1.0154964762261962e-12,0,98474,0,0.0
HCC_PA4.nii.gz,77,retrogastric pancreatic bed,9,pancreas,0.23193807850829135,0.1311821015371343,13668,98474,13005,0.0008222298020404148
HCC_PA4.nii.gz,78,from the duodenal C-loop toward the splenic hilum,9,pancreas,0.01116793960412376,0.005615325611189726,3783,98474,571,0.00022757501764112447
HCC_PA4.nii.gz,79,pancreas lies posterior to the stomach and extends transversely toward the spleen,9,pancreas,0.49250888122366526,0.32670765027388105,37487,98474,33481,0.002255116226886818
HCC_PA4.nii.gz,80,esophagus,10,esophagus,0.5910567074708574,0.4195035461022315,9179,18842,8281,0.0005521837396055727
HCC_PA4.nii.gz,81,distal thoracic esophagus,10,esophagus,0.006664903469946231,0.0033435941035805986,63,18842,63,3.7899090963232467e-06
HCC_PA4.nii.gz,82,small collapsed tubular foregut lumen,10,esophagus,5.3072922194814385e-12,5.3072922194814385e-12,0,18842,0,0.0
HCC_PA4.nii.gz,83,thin-walled structure at the esophageal hiatus,10,esophagus,0.0012729394345959853,0.0006368750716450648,12,18842,12,7.218874469187137e-07
HCC_PA4.nii.gz,84,posterior mediastinal compartment,10,esophagus,5.3072922194814385e-12,5.3072922194814385e-12,0,18842,0,0.0
HCC_PA4.nii.gz,85,gastroesophageal junction region,10,esophagus,5.3072922194814385e-12,5.3072922194814385e-12,0,18842,0,0.0
HCC_PA4.nii.gz,86,posterior to the left atrium and anterior to the vertebral column,10,esophagus,5.3072922194814385e-12,5.3072922194814385e-12,0,18842,0,0.0
HCC_PA4.nii.gz,87,distal esophagus enters the abdomen through the diaphragmatic hiatus above the stomach,10,esophagus,0.1515671751648032,0.08199766479629553,1545,18842,1545,9.294300879078438e-05
HEM_PA101.nii.gz,0,spleen,0,spleen,0.9420431467219009,0.8904362628807286,49302,55086,49169,0.005144628099173554
HEM_PA101.nii.gz,1,splenic parenchyma,0,spleen,0.9464469618950048,0.8983382209190501,49782,55086,49626,0.005194715752566992
HEM_PA101.nii.gz,2,homogeneous left upper quadrant solid organ,0,spleen,1.81534328141122e-12,1.81534328141122e-12,0,55086,0,0.0
HEM_PA101.nii.gz,3,crescentic organ with smooth lateral convexity,0,spleen,1.81534328141122e-12,1.81534328141122e-12,0,55086,0,0.0
HEM_PA101.nii.gz,4,left hypochondrial region,0,spleen,1.81534328141122e-12,1.81534328141122e-12,0,55086,0,0.0
HEM_PA101.nii.gz,5,left subphrenic compartment,0,spleen,1.81534328141122e-12,1.81534328141122e-12,0,55086,0,0.0
HEM_PA101.nii.gz,6,posterolateral to the gastric fundus,0,spleen,7.729468599027842e-13,7.729468599027842e-13,74289,55086,0,0.007752003506135738
HEM_PA101.nii.gz,7,spleen lies beneath the left hemidiaphragm along the left lateral abdominal wall,0,spleen,0.9445065390384466,0.8948483093188494,49593,55086,49435,0.005174993739043326
HEM_PA101.nii.gz,8,right kidney,1,right_kidney,0.9662746197027978,0.9347498263272256,57505,56682,55168,0.006000605225811837
HEM_PA101.nii.gz,9,right renal parenchyma,1,right_kidney,0.967839169406256,0.937682520707134,56779,56682,54906,0.005924847650054262
HEM_PA101.nii.gz,10,right-sided reniform retroperitoneal organ,1,right_kidney,0.9339205414677726,0.8760327703468785,51173,56682,50364,0.005339865598130061
HEM_PA101.nii.gz,11,right renal cortex with central renal sinus,1,right_kidney,0.903830309069053,0.8245350300660318,47696,56682,47170,0.00497704315886134
HEM_PA101.nii.gz,12,right renal fossa,1,right_kidney,0.952537242674587,0.9093757615849505,53004,56682,52240,0.005530929125970448
HEM_PA101.nii.gz,13,right posterior pararenal region,1,right_kidney,1.76422850287258e-12,1.76422850287258e-12,0,56682,0,0.0
HEM_PA101.nii.gz,14,caudal to the right hepatic lobe,1,right_kidney,1.7454139249092464e-12,1.7454139249092464e-12,611,56682,0,6.375740879873112e-05
HEM_PA101.nii.gz,15,right kidney is positioned in the right posterior retroperitoneum adjacent to the psoas muscle,1,right_kidney,0.6813980960326114,0.5167580101188927,29664,56682,29418,0.0030954169797145
HEM_PA101.nii.gz,16,left kidney,2,left_kidney,0.970204484597977,0.9421331420532153,70256,70537,68299,0.007331162868352951
HEM_PA101.nii.gz,17,left renal parenchyma,2,left_kidney,0.9701009494824141,0.9419379006077556,69434,70537,67893,0.0072453877619166876
HEM_PA101.nii.gz,18,left-sided bean-shaped retroperitoneal organ,2,left_kidney,0.8836263944035706,0.7915149462277479,56399,70537,56082,0.005885194924451123
HEM_PA101.nii.gz,19,left renal cortex surrounding the collecting sinus,2,left_kidney,0.8961928835310937,0.8119107678868507,58038,70537,57614,0.006056223390934134
HEM_PA101.nii.gz,20,left renal fossa,2,left_kidney,0.9515593895156296,0.9075949367089907,65093,70537,64530,0.006792407546539778
HEM_PA101.nii.gz,21,left posterior pararenal region,2,left_kidney,5.670622067217184e-05,2.835391496657307e-05,2,70537,2,2.086985558059938e-07
HEM_PA101.nii.gz,22,posteroinferior to the spleen,2,left_kidney,1.238006809035917e-12,1.238006809035917e-12,10238,70537,0,0.0010683279071708825
HEM_PA101.nii.gz,23,left kidney is positioned in the left posterior retroperitoneum near the splenic hilum,2,left_kidney,0.6931539550508498,0.5304021523654342,37540,70537,37457,0.003917271892478504
HEM_PA101.nii.gz,24,gallbladder,3,gallbladder,0.8604559888683753,0.7550879829685322,13011,15016,12058,0.001357688454795893
HEM_PA101.nii.gz,25,cystic biliary reservoir,3,gallbladder,0.7784756798170108,0.6372985514539581,11094,15016,10163,0.0011576508890558477
HEM_PA101.nii.gz,26,thin-walled pear-shaped fluid structure,3,gallbladder,6.659563132614147e-12,6.659563132614147e-12,0,15016,0,0.0
HEM_PA101.nii.gz,27,hypodense intraluminal bile-containing sac,3,gallbladder,0.6064748201456543,0.4352090862194423,7224,15016,6744,0.0007538191835712496
HEM_PA101.nii.gz,28,gallbladder fossa,3,gallbladder,0.799695817491256,0.6662442980254293,11284,15016,10516,0.0011774772518574172
HEM_PA101.nii.gz,29,inferior hepatic surface,3,gallbladder,0.00314570325592015,0.0015753293876494324,152832,15016,264,0.015947908840470825
HEM_PA101.nii.gz,30,adjacent to hepatic segment IVb and segment V,3,gallbladder,5.742176284778971e-12,5.742176284778971e-12,2399,15016,0,0.00025033391768928957
HEM_PA101.nii.gz,31,gallbladder lies along the undersurface of the liver near the porta hepatis,3,gallbladder,0.7330648409193191,0.5786127535152991,9814,15016,9101,0.0010240838133400117
HEM_PA101.nii.gz,32,liver,4,liver,0.9617702165608405,0.926355833652702,563417,602768,560801,0.05879215710827281
HEM_PA101.nii.gz,33,hepatic parenchyma,4,liver,0.9589026495121165,0.9210499374172436,560616,602768,557786,0.05849987478086652
HEM_PA101.nii.gz,34,large right-dominant solid visceral organ,4,liver,1.6590130862949494e-13,1.6590130862949494e-13,0,602768,0,0.0
HEM_PA101.nii.gz,35,homogeneous hepatic attenuation structure,4,liver,0.9064713511808654,0.8289415665147404,500541,602768,500059,0.05223109191084398
HEM_PA101.nii.gz,36,right hypochondrial region,4,liver,0.010551764541019604,0.005303864837050854,3197,602768,3197,0.00033360464145588113
HEM_PA101.nii.gz,37,right subdiaphragmatic compartment,4,liver,1.6590130862949494e-13,1.6590130862949494e-13,0,602768,0,0.0
HEM_PA101.nii.gz,38,cranial to the gallbladder and right kidney,4,liver,1.6590130862949494e-13,1.6590130862949494e-13,0,602768,0,0.0
HEM_PA101.nii.gz,39,liver occupies the right upper abdomen and extends into the epigastrium,4,liver,0.6334975324811103,0.46359047827508876,279900,602768,279584,0.029207362885048837
HEM_PA101.nii.gz,40,stomach,5,stomach,0.9012295415683265,0.8202163924708943,90006,106490,88544,0.00939206110693714
HEM_PA101.nii.gz,41,gastric lumen,5,stomach,0.8741027638032952,0.7763610529466644,83538,106490,83052,0.008717129977460556
HEM_PA101.nii.gz,42,hollow foregut organ with variable distension,5,stomach,0.7460238978163836,0.5949267266876379,63400,106490,63371,0.0066157442190500045
HEM_PA101.nii.gz,43,air-fluid containing gastric cavity,5,stomach,0.8775481350767503,0.7818136015452823,84483,106490,83794,0.008815740045078888
HEM_PA101.nii.gz,44,epigastric region,5,stomach,0.7505132867954769,0.6006572769956802,63980,106490,63970,0.006676266800233742
